customer_id,gender,age_group,region,product_category,purchase_channel,platform,customer_rating,review_text,sentiment,response_time_hours,issue_resolved,complaint_registered
18511,male,60+,east,fashion,online,shopclues,1,late delivery and poor packaging.,negative,62,no,yes
18512,male,60+,east,fashion,online,myntra,1,late delivery and poor packaging.,negative,35,yes,yes
18513,female,26-35,central,sports,online,paytm mall,4,fast delivery and great packaging.,positive,31,yes,no
18514,female,60+,north,sports,online,reliance digital,5,very satisfied with the quality.,positive,28,yes,no
18515,male,60+,central,beauty,online,paytm mall,3,"product is okay, nothing special.",neutral,63,no,no
18516,other,36-45,north,home & kitchen,online,zepto,4,fast delivery and great packaging.,positive,7,yes,no
18517,male,26-35,south,books,online,shopclues,5,"amazing experience, highly recommend!",positive,58,no,no
18518,female,36-45,central,sports,online,reliance digital,2,late delivery and poor packaging.,negative,41,yes,yes
18519,female,46-60,south,home & kitchen,online,ajio,2,very disappointed with the quality.,negative,5,yes,yes
18520,female,60+,east,electronics,online,boat,5,"amazing experience, highly recommend!",positive,36,yes,no
18521,female,18-25,south,books,online,facebook marketplace,2,not worth the price.,negative,27,yes,yes
18522,other,26-35,central,books,online,boat,1,very disappointed with the quality.,negative,30,yes,yes
18523,female,18-25,north,home & kitchen,online,amazon,1,very disappointed with the quality.,negative,5,yes,yes
18524,male,60+,central,home & kitchen,online,croma,5,very satisfied with the quality.,positive,54,no,no
18525,other,36-45,south,travel,online,amazon,4,excellent product! exceeded expectations.,positive,50,no,no
18526,other,26-35,east,automobile,online,zepto,4,great value for money.,positive,17,yes,no
18527,male,26-35,south,fashion,online,ajio,2,not worth the price.,negative,29,yes,yes
18528,other,18-25,west,fashion,online,bigbasket,3,neutral about the quality.,neutral,58,no,no
18529,female,36-45,west,beauty,online,meesho,3,average experience overall.,neutral,33,yes,no
18530,male,46-60,north,books,online,jiomart,5,"amazing experience, highly recommend!",positive,57,no,no
18531,male,26-35,south,electronics,online,amazon,5,"amazing experience, highly recommend!",positive,43,yes,no
18532,other,36-45,west,electronics,online,amazon,1,customer service was unhelpful.,negative,7,yes,yes
18533,male,46-60,east,sports,online,ajio,4,fast delivery and great packaging.,positive,58,no,no
18534,female,26-35,east,fashion,online,lenskart,3,average experience overall.,neutral,70,no,no
18535,other,46-60,south,sports,online,jiomart,4,great value for money.,positive,48,no,no
18536,other,26-35,west,groceries,online,bigbasket,3,neutral about the quality.,neutral,16,yes,no
18537,female,36-45,central,books,online,tata cliq,5,fast delivery and great packaging.,positive,4,yes,no
18538,other,60+,north,books,online,meesho,1,customer service was unhelpful.,negative,36,yes,yes
18539,male,60+,west,fashion,online,jiomart,2,customer service was unhelpful.,negative,18,yes,yes
18540,other,36-45,central,electronics,online,ajio,2,not worth the price.,negative,26,yes,yes
18541,male,26-35,south,groceries,online,paytm mall,4,great value for money.,positive,62,no,no
18542,male,60+,east,automobile,online,jiomart,1,not worth the price.,negative,43,yes,yes
18543,other,36-45,east,beauty,online,myntra,2,not worth the price.,negative,16,yes,yes
18544,other,26-35,west,home & kitchen,online,reliance digital,2,not worth the price.,negative,39,yes,yes
18545,other,36-45,west,electronics,online,shopclues,2,customer service was unhelpful.,negative,64,no,yes
18546,other,36-45,central,travel,online,tata cliq,4,great value for money.,positive,71,no,no
18547,male,60+,east,books,online,boat,1,very disappointed with the quality.,negative,62,no,yes
18548,female,26-35,central,home & kitchen,online,ajio,5,very satisfied with the quality.,positive,66,no,no
18549,other,18-25,east,beauty,online,paytm mall,1,very disappointed with the quality.,negative,12,yes,yes
18550,female,36-45,south,fashion,online,flipkart,4,excellent product! exceeded expectations.,positive,19,yes,no
18551,male,60+,west,groceries,online,reliance digital,1,customer service was unhelpful.,negative,30,yes,yes
18552,male,18-25,east,automobile,online,swiggy instamart,3,average experience overall.,neutral,25,yes,no
18553,other,60+,west,sports,online,myntra,1,not worth the price.,negative,59,no,yes
18554,other,18-25,west,home & kitchen,online,facebook marketplace,3,"product is okay, nothing special.",neutral,63,no,no
18555,male,36-45,north,groceries,online,reliance digital,2,customer service was unhelpful.,negative,60,no,yes
18556,male,36-45,east,beauty,online,tata cliq,1,customer service was unhelpful.,negative,45,yes,yes
18557,female,18-25,north,beauty,online,meesho,2,late delivery and poor packaging.,negative,1,yes,yes
18558,male,46-60,east,automobile,online,reliance digital,4,excellent product! exceeded expectations.,positive,56,no,no
18559,other,18-25,west,beauty,online,flipkart,2,late delivery and poor packaging.,negative,53,no,yes
18560,other,36-45,west,books,online,nykaa,5,great value for money.,positive,41,yes,no
18561,female,36-45,north,home & kitchen,online,flipkart,5,very satisfied with the quality.,positive,15,yes,no
18562,other,36-45,central,fashion,online,jiomart,2,not worth the price.,negative,68,no,yes
18563,male,18-25,west,travel,online,others,3,"product is okay, nothing special.",neutral,21,yes,no
18564,other,36-45,south,fashion,online,amazon,1,product stopped working after few days.,negative,38,yes,yes
18565,female,46-60,east,books,online,snapdeal,1,product stopped working after few days.,negative,43,yes,yes
18566,female,36-45,north,home & kitchen,online,boat,4,"amazing experience, highly recommend!",positive,38,yes,no
18567,male,46-60,south,electronics,online,meesho,5,fast delivery and great packaging.,positive,19,yes,no
18568,male,46-60,west,groceries,online,shopclues,4,very satisfied with the quality.,positive,13,yes,no
18569,male,18-25,central,electronics,online,swiggy instamart,4,"amazing experience, highly recommend!",positive,43,yes,no
18570,female,60+,east,automobile,online,amazon,1,product stopped working after few days.,negative,19,yes,yes
18571,male,60+,south,travel,online,meesho,4,fast delivery and great packaging.,positive,30,yes,no
18572,male,60+,central,beauty,online,zepto,2,customer service was unhelpful.,negative,68,no,yes
18573,female,60+,east,travel,online,amazon,5,very satisfied with the quality.,positive,61,no,no
18574,other,26-35,west,books,online,boat,2,not worth the price.,negative,45,yes,yes
18575,male,46-60,west,travel,online,zepto,1,product stopped working after few days.,negative,23,yes,yes
18576,female,36-45,south,automobile,online,reliance digital,2,late delivery and poor packaging.,negative,34,yes,yes
18577,other,60+,north,groceries,online,facebook marketplace,3,"product is okay, nothing special.",neutral,43,yes,no
18578,female,60+,west,sports,online,amazon,2,customer service was unhelpful.,negative,57,no,yes
18579,male,18-25,central,home & kitchen,online,tata cliq,1,customer service was unhelpful.,negative,53,no,yes
18580,male,60+,central,beauty,online,tata cliq,3,average experience overall.,neutral,65,no,no
18581,other,46-60,central,automobile,online,tata cliq,2,not worth the price.,negative,64,no,yes
18582,female,36-45,south,groceries,online,myntra,5,very satisfied with the quality.,positive,41,yes,no
18583,male,36-45,central,beauty,online,others,3,average experience overall.,neutral,13,yes,no
18584,other,36-45,north,groceries,online,lenskart,3,"delivery was fine, product is decent.",neutral,58,no,no
18585,other,46-60,south,electronics,online,zepto,1,product stopped working after few days.,negative,58,no,yes
18586,other,46-60,west,fashion,online,zepto,1,customer service was unhelpful.,negative,17,yes,yes
18587,male,36-45,south,fashion,online,myntra,4,very satisfied with the quality.,positive,62,no,no
18588,male,60+,north,home & kitchen,online,shopclues,1,customer service was unhelpful.,negative,16,yes,yes
18589,male,26-35,north,electronics,online,nykaa,4,fast delivery and great packaging.,positive,52,no,no
18590,male,36-45,central,travel,online,snapdeal,5,great value for money.,positive,2,yes,no
18591,female,36-45,east,books,online,tata cliq,2,late delivery and poor packaging.,negative,47,yes,yes
18592,female,18-25,north,books,online,others,1,customer service was unhelpful.,negative,15,yes,yes
18593,other,36-45,west,beauty,online,reliance digital,4,great value for money.,positive,42,yes,no
18594,male,60+,south,electronics,online,facebook marketplace,5,great value for money.,positive,56,no,no
18595,other,46-60,south,fashion,online,jiomart,3,"product is okay, nothing special.",neutral,33,yes,no
18596,other,46-60,central,home & kitchen,online,flipkart,3,"delivery was fine, product is decent.",neutral,44,yes,no
18597,male,18-25,east,automobile,online,shopclues,4,very satisfied with the quality.,positive,47,yes,no
18598,female,18-25,north,books,online,bigbasket,1,very disappointed with the quality.,negative,57,no,yes
18599,female,36-45,central,automobile,online,tata cliq,2,customer service was unhelpful.,negative,2,yes,yes
18600,male,26-35,north,sports,online,amazon,2,very disappointed with the quality.,negative,36,yes,yes
18601,male,18-25,west,groceries,online,lenskart,1,very disappointed with the quality.,negative,38,yes,yes
18602,other,36-45,north,electronics,online,bigbasket,4,fast delivery and great packaging.,positive,26,yes,no
18603,other,46-60,south,home & kitchen,online,swiggy instamart,3,"product is okay, nothing special.",neutral,68,no,no
18604,female,46-60,central,books,online,tata cliq,2,late delivery and poor packaging.,negative,9,yes,yes
18605,male,18-25,north,sports,online,nykaa,2,not worth the price.,negative,41,yes,yes
18606,male,46-60,central,automobile,online,myntra,5,"amazing experience, highly recommend!",positive,28,yes,no
18607,other,26-35,south,travel,online,nykaa,3,"product is okay, nothing special.",neutral,48,no,no
18608,female,18-25,south,home & kitchen,online,snapdeal,1,product stopped working after few days.,negative,63,no,yes
18609,female,36-45,central,sports,online,zepto,2,customer service was unhelpful.,negative,57,no,yes
18610,male,26-35,west,automobile,online,nykaa,2,very disappointed with the quality.,negative,29,yes,yes
18611,other,46-60,south,automobile,online,flipkart,5,fast delivery and great packaging.,positive,4,yes,no
18612,female,46-60,west,books,online,facebook marketplace,2,not worth the price.,negative,41,yes,yes
18613,female,46-60,east,travel,online,nykaa,3,neutral about the quality.,neutral,20,yes,no
18614,other,18-25,north,sports,online,jiomart,4,"amazing experience, highly recommend!",positive,65,no,no
18615,female,26-35,south,books,online,reliance digital,1,product stopped working after few days.,negative,50,no,yes
18616,other,36-45,south,automobile,online,ajio,5,very satisfied with the quality.,positive,46,yes,no
18617,female,60+,east,home & kitchen,online,zepto,1,product stopped working after few days.,negative,22,yes,yes
18618,female,36-45,central,electronics,online,myntra,5,fast delivery and great packaging.,positive,43,yes,no
18619,other,46-60,east,travel,online,amazon,4,very satisfied with the quality.,positive,26,yes,no
18620,female,26-35,north,sports,online,paytm mall,3,average experience overall.,neutral,67,no,no
18621,other,26-35,west,beauty,online,flipkart,5,fast delivery and great packaging.,positive,43,yes,no
18622,male,46-60,east,automobile,online,croma,4,fast delivery and great packaging.,positive,23,yes,no
18623,other,60+,south,fashion,online,facebook marketplace,4,"amazing experience, highly recommend!",positive,48,no,no
18624,female,18-25,south,beauty,online,lenskart,5,great value for money.,positive,70,no,no
18625,male,36-45,west,automobile,online,lenskart,2,very disappointed with the quality.,negative,29,yes,yes
18626,male,46-60,east,groceries,online,reliance digital,4,excellent product! exceeded expectations.,positive,62,no,no
18627,other,18-25,east,automobile,online,others,2,not worth the price.,negative,59,no,yes
18628,female,46-60,north,sports,online,paytm mall,1,not worth the price.,negative,40,yes,yes
18629,other,36-45,north,groceries,online,meesho,3,neutral about the quality.,neutral,25,yes,no
18630,male,36-45,south,automobile,online,meesho,5,great value for money.,positive,28,yes,no
18631,male,36-45,west,beauty,online,lenskart,4,"amazing experience, highly recommend!",positive,51,no,no
18632,other,60+,north,books,online,swiggy instamart,3,works fine but could be better.,neutral,9,yes,no
18633,female,18-25,north,electronics,online,croma,1,not worth the price.,negative,65,no,yes
18634,other,26-35,central,books,online,boat,3,works fine but could be better.,neutral,28,yes,no
18635,other,26-35,south,automobile,online,ajio,4,very satisfied with the quality.,positive,42,yes,no
18636,female,60+,north,automobile,online,facebook marketplace,1,late delivery and poor packaging.,negative,27,yes,yes
18637,other,36-45,central,home & kitchen,online,nykaa,3,"delivery was fine, product is decent.",neutral,69,no,no
18638,other,18-25,east,travel,online,meesho,5,great value for money.,positive,19,yes,no
18639,male,18-25,north,sports,online,nykaa,1,customer service was unhelpful.,negative,34,yes,yes
18640,male,60+,east,beauty,online,swiggy instamart,5,fast delivery and great packaging.,positive,35,yes,no
18641,male,18-25,north,home & kitchen,online,meesho,4,fast delivery and great packaging.,positive,52,no,no
18642,other,18-25,south,groceries,online,flipkart,5,"amazing experience, highly recommend!",positive,70,no,no
18643,male,36-45,central,beauty,online,facebook marketplace,4,excellent product! exceeded expectations.,positive,68,no,no
18644,male,36-45,west,home & kitchen,online,shopclues,1,very disappointed with the quality.,negative,27,yes,yes
18645,female,26-35,east,home & kitchen,online,flipkart,4,very satisfied with the quality.,positive,30,yes,no
18646,male,18-25,south,fashion,online,amazon,1,customer service was unhelpful.,negative,23,yes,yes
18647,male,18-25,east,automobile,online,flipkart,1,late delivery and poor packaging.,negative,70,no,yes
18648,other,36-45,west,home & kitchen,online,swiggy instamart,2,customer service was unhelpful.,negative,20,yes,yes
18649,other,60+,west,beauty,online,amazon,1,very disappointed with the quality.,negative,33,yes,yes
18650,female,18-25,east,home & kitchen,online,zepto,2,customer service was unhelpful.,negative,3,yes,yes
18651,other,36-45,north,travel,online,reliance digital,1,not worth the price.,negative,8,yes,yes
18652,female,18-25,central,beauty,online,ajio,2,product stopped working after few days.,negative,11,yes,yes
18653,female,46-60,south,home & kitchen,online,zepto,5,"amazing experience, highly recommend!",positive,40,yes,no
18654,female,18-25,central,travel,online,flipkart,3,neutral about the quality.,neutral,17,yes,no
18655,other,26-35,central,books,online,facebook marketplace,4,fast delivery and great packaging.,positive,41,yes,no
18656,male,18-25,south,automobile,online,amazon,5,excellent product! exceeded expectations.,positive,61,no,no
18657,female,46-60,east,fashion,online,ajio,3,"product is okay, nothing special.",neutral,32,yes,no
18658,male,46-60,west,books,online,others,2,not worth the price.,negative,55,no,yes
18659,other,18-25,south,fashion,online,reliance digital,4,"amazing experience, highly recommend!",positive,42,yes,no
18660,female,36-45,west,fashion,online,snapdeal,2,very disappointed with the quality.,negative,52,no,yes
18661,male,26-35,east,groceries,online,myntra,5,fast delivery and great packaging.,positive,42,yes,no
18662,female,18-25,central,electronics,online,others,2,not worth the price.,negative,13,yes,yes
18663,female,18-25,central,electronics,online,zepto,5,great value for money.,positive,14,yes,no
18664,male,60+,central,electronics,online,nykaa,3,"product is okay, nothing special.",neutral,70,no,no
18665,other,46-60,south,home & kitchen,online,nykaa,2,product stopped working after few days.,negative,6,yes,yes
18666,female,46-60,west,beauty,online,jiomart,4,very satisfied with the quality.,positive,68,no,no
18667,male,26-35,west,electronics,online,croma,4,very satisfied with the quality.,positive,25,yes,no
18668,female,26-35,east,fashion,online,zepto,3,neutral about the quality.,neutral,47,yes,no
18669,female,46-60,north,beauty,online,ajio,3,"product is okay, nothing special.",neutral,59,no,no
18670,female,36-45,south,fashion,online,ajio,5,fast delivery and great packaging.,positive,68,no,no
18671,male,18-25,east,beauty,online,facebook marketplace,4,excellent product! exceeded expectations.,positive,14,yes,no
18672,other,36-45,central,fashion,online,flipkart,1,late delivery and poor packaging.,negative,56,no,yes
18673,female,36-45,central,automobile,online,swiggy instamart,4,"amazing experience, highly recommend!",positive,24,yes,no
18674,female,36-45,central,automobile,online,ajio,4,very satisfied with the quality.,positive,10,yes,no
18675,other,36-45,central,travel,online,tata cliq,3,"delivery was fine, product is decent.",neutral,31,yes,no
18676,female,60+,north,travel,online,tata cliq,4,great value for money.,positive,41,yes,no
18677,male,26-35,central,automobile,online,meesho,2,customer service was unhelpful.,negative,67,no,yes
18678,female,36-45,east,fashion,online,paytm mall,5,"amazing experience, highly recommend!",positive,22,yes,no
18679,female,60+,north,beauty,online,facebook marketplace,3,neutral about the quality.,neutral,63,no,no
18680,male,60+,north,electronics,online,others,2,product stopped working after few days.,negative,23,yes,yes
18681,male,60+,south,automobile,online,nykaa,3,neutral about the quality.,neutral,36,yes,no
18682,male,46-60,south,home & kitchen,online,bigbasket,2,not worth the price.,negative,52,no,yes
18683,other,18-25,north,beauty,online,tata cliq,1,product stopped working after few days.,negative,25,yes,yes
18684,male,60+,south,sports,online,flipkart,3,neutral about the quality.,neutral,45,yes,no
18685,female,18-25,east,groceries,online,jiomart,2,very disappointed with the quality.,negative,35,yes,yes
18686,other,36-45,south,groceries,online,zepto,3,neutral about the quality.,neutral,40,yes,no
18687,female,36-45,west,beauty,online,tata cliq,1,very disappointed with the quality.,negative,16,yes,yes
18688,male,46-60,west,home & kitchen,online,jiomart,2,very disappointed with the quality.,negative,71,no,yes
18689,other,46-60,south,home & kitchen,online,lenskart,2,very disappointed with the quality.,negative,67,no,yes
18690,female,46-60,north,fashion,online,myntra,3,works fine but could be better.,neutral,19,yes,no
18691,male,26-35,south,electronics,online,shopclues,1,late delivery and poor packaging.,negative,59,no,yes
18692,female,46-60,west,beauty,online,swiggy instamart,1,product stopped working after few days.,negative,63,no,yes
18693,male,46-60,south,sports,online,ajio,3,average experience overall.,neutral,33,yes,no
18694,female,18-25,east,electronics,online,myntra,2,not worth the price.,negative,49,no,yes
18695,male,46-60,central,beauty,online,myntra,1,late delivery and poor packaging.,negative,43,yes,yes
18696,other,18-25,west,sports,online,tata cliq,5,excellent product! exceeded expectations.,positive,2,yes,no
18697,other,36-45,west,books,online,paytm mall,5,"amazing experience, highly recommend!",positive,18,yes,no
18698,other,26-35,north,books,online,bigbasket,1,product stopped working after few days.,negative,34,yes,yes
18699,other,26-35,west,beauty,online,meesho,2,very disappointed with the quality.,negative,22,yes,yes
18700,male,26-35,south,travel,online,flipkart,1,very disappointed with the quality.,negative,11,yes,yes
18701,male,60+,east,books,online,shopclues,5,"amazing experience, highly recommend!",positive,10,yes,no
18702,other,60+,west,home & kitchen,online,shopclues,1,late delivery and poor packaging.,negative,9,yes,yes
18703,female,46-60,central,beauty,online,croma,5,great value for money.,positive,50,no,no
18704,female,46-60,west,books,online,tata cliq,4,very satisfied with the quality.,positive,50,no,no
18705,other,26-35,south,automobile,online,facebook marketplace,1,customer service was unhelpful.,negative,44,yes,yes
18706,female,18-25,east,beauty,online,tata cliq,4,"amazing experience, highly recommend!",positive,64,no,no
18707,other,36-45,south,beauty,online,lenskart,4,great value for money.,positive,69,no,no
18708,other,36-45,east,home & kitchen,online,snapdeal,2,very disappointed with the quality.,negative,49,no,yes
18709,male,26-35,west,beauty,online,others,1,not worth the price.,negative,40,yes,yes
18710,other,26-35,central,electronics,online,flipkart,3,works fine but could be better.,neutral,25,yes,no
18711,male,18-25,south,books,online,zepto,1,late delivery and poor packaging.,negative,62,no,yes
18712,male,60+,south,beauty,online,meesho,1,late delivery and poor packaging.,negative,4,yes,yes
18713,other,26-35,central,groceries,online,facebook marketplace,4,very satisfied with the quality.,positive,27,yes,no
18714,other,60+,north,books,online,facebook marketplace,4,very satisfied with the quality.,positive,34,yes,no
18715,male,46-60,south,travel,online,amazon,5,"amazing experience, highly recommend!",positive,27,yes,no
18716,female,18-25,central,travel,online,facebook marketplace,1,not worth the price.,negative,14,yes,yes
18717,female,18-25,central,books,online,bigbasket,1,late delivery and poor packaging.,negative,69,no,yes
18718,female,36-45,central,beauty,online,croma,4,fast delivery and great packaging.,positive,59,no,no
18719,other,18-25,central,automobile,online,croma,4,great value for money.,positive,60,no,no
18720,male,60+,south,automobile,online,snapdeal,2,customer service was unhelpful.,negative,25,yes,yes
18721,other,60+,north,sports,online,myntra,3,"product is okay, nothing special.",neutral,49,no,no
18722,male,46-60,central,fashion,online,meesho,3,works fine but could be better.,neutral,64,no,no
18723,male,26-35,east,home & kitchen,online,boat,4,fast delivery and great packaging.,positive,49,no,no
18724,female,60+,south,automobile,online,shopclues,5,very satisfied with the quality.,positive,9,yes,no
18725,male,46-60,east,electronics,online,facebook marketplace,4,great value for money.,positive,21,yes,no
18726,female,26-35,central,electronics,online,jiomart,3,"delivery was fine, product is decent.",neutral,5,yes,no
18727,female,60+,east,automobile,online,amazon,3,"delivery was fine, product is decent.",neutral,12,yes,no
18728,female,26-35,west,groceries,online,flipkart,2,late delivery and poor packaging.,negative,1,yes,yes
18729,male,36-45,east,travel,online,lenskart,5,excellent product! exceeded expectations.,positive,21,yes,no
18730,other,46-60,east,automobile,online,facebook marketplace,2,customer service was unhelpful.,negative,70,no,yes
18731,male,60+,central,home & kitchen,online,croma,3,"product is okay, nothing special.",neutral,7,yes,no
18732,male,18-25,central,groceries,online,boat,3,neutral about the quality.,neutral,34,yes,no
18733,female,26-35,east,home & kitchen,online,tata cliq,5,fast delivery and great packaging.,positive,50,no,no
18734,other,60+,central,electronics,online,paytm mall,1,not worth the price.,negative,52,no,yes
18735,female,36-45,west,home & kitchen,online,myntra,1,customer service was unhelpful.,negative,45,yes,yes
18736,other,46-60,north,travel,online,flipkart,2,customer service was unhelpful.,negative,8,yes,yes
18737,other,46-60,central,travel,online,flipkart,1,not worth the price.,negative,17,yes,yes
18738,other,26-35,west,home & kitchen,online,lenskart,3,"delivery was fine, product is decent.",neutral,8,yes,no
18739,male,26-35,central,beauty,online,bigbasket,5,great value for money.,positive,36,yes,no
18740,other,36-45,west,electronics,online,others,2,very disappointed with the quality.,negative,20,yes,yes
18741,male,18-25,central,fashion,online,bigbasket,1,customer service was unhelpful.,negative,3,yes,yes
18742,other,46-60,east,groceries,online,tata cliq,4,excellent product! exceeded expectations.,positive,8,yes,no
18743,other,18-25,north,groceries,online,tata cliq,5,excellent product! exceeded expectations.,positive,1,yes,no
18744,male,60+,south,automobile,online,facebook marketplace,2,not worth the price.,negative,4,yes,yes
18745,male,46-60,north,groceries,online,lenskart,1,not worth the price.,negative,14,yes,yes
18746,other,26-35,south,groceries,online,snapdeal,4,excellent product! exceeded expectations.,positive,5,yes,no
18747,male,18-25,east,automobile,online,amazon,5,very satisfied with the quality.,positive,1,yes,no
18748,other,46-60,central,travel,online,boat,1,very disappointed with the quality.,negative,31,yes,yes
18749,female,36-45,west,sports,online,paytm mall,3,"product is okay, nothing special.",neutral,7,yes,no
18750,female,18-25,east,fashion,online,swiggy instamart,3,works fine but could be better.,neutral,31,yes,no
18751,other,36-45,east,groceries,online,jiomart,2,late delivery and poor packaging.,negative,28,yes,yes
18752,male,60+,east,sports,online,others,4,fast delivery and great packaging.,positive,36,yes,no
18753,female,46-60,east,home & kitchen,online,snapdeal,2,customer service was unhelpful.,negative,47,yes,yes
18754,other,46-60,east,electronics,online,myntra,2,customer service was unhelpful.,negative,44,yes,yes
18755,male,36-45,central,books,online,myntra,2,not worth the price.,negative,25,yes,yes
18756,male,18-25,north,fashion,online,zepto,4,very satisfied with the quality.,positive,20,yes,no
18757,male,60+,south,fashion,online,paytm mall,1,very disappointed with the quality.,negative,17,yes,yes
18758,female,46-60,north,fashion,online,bigbasket,2,late delivery and poor packaging.,negative,38,yes,yes
18759,male,36-45,central,electronics,online,tata cliq,4,excellent product! exceeded expectations.,positive,42,yes,no
18760,male,46-60,north,fashion,online,facebook marketplace,4,great value for money.,positive,71,no,no
18761,other,26-35,west,electronics,online,reliance digital,4,fast delivery and great packaging.,positive,24,yes,no
18762,female,46-60,north,sports,online,jiomart,5,"amazing experience, highly recommend!",positive,47,yes,no
18763,female,60+,east,travel,online,myntra,1,very disappointed with the quality.,negative,51,no,yes
18764,female,26-35,central,books,online,facebook marketplace,1,product stopped working after few days.,negative,58,no,yes
18765,other,18-25,central,sports,online,croma,1,not worth the price.,negative,41,yes,yes
18766,female,46-60,north,books,online,amazon,2,customer service was unhelpful.,negative,63,no,yes
18767,female,60+,west,groceries,online,flipkart,2,late delivery and poor packaging.,negative,55,no,yes
18768,other,60+,south,sports,online,bigbasket,5,great value for money.,positive,16,yes,no
18769,male,60+,west,home & kitchen,online,swiggy instamart,5,great value for money.,positive,48,no,no
18770,female,26-35,east,groceries,online,lenskart,1,customer service was unhelpful.,negative,16,yes,yes
18771,other,60+,west,fashion,online,flipkart,1,very disappointed with the quality.,negative,44,yes,yes
18772,female,26-35,central,home & kitchen,online,zepto,1,late delivery and poor packaging.,negative,16,yes,yes
18773,other,36-45,south,electronics,online,zepto,5,"amazing experience, highly recommend!",positive,22,yes,no
18774,other,60+,north,home & kitchen,online,croma,1,customer service was unhelpful.,negative,29,yes,yes
18775,female,60+,south,automobile,online,zepto,3,average experience overall.,neutral,20,yes,no
18776,other,46-60,south,beauty,online,snapdeal,2,very disappointed with the quality.,negative,67,no,yes
18777,male,36-45,north,books,online,paytm mall,5,very satisfied with the quality.,positive,52,no,no
18778,male,36-45,west,sports,online,shopclues,3,works fine but could be better.,neutral,62,no,no
18779,other,60+,central,travel,online,ajio,4,fast delivery and great packaging.,positive,44,yes,no
18780,male,60+,east,beauty,online,jiomart,2,customer service was unhelpful.,negative,31,yes,yes
18781,female,26-35,east,automobile,online,facebook marketplace,4,fast delivery and great packaging.,positive,4,yes,no
18782,female,18-25,east,automobile,online,facebook marketplace,5,fast delivery and great packaging.,positive,34,yes,no
18783,female,60+,central,fashion,online,meesho,5,very satisfied with the quality.,positive,42,yes,no
18784,other,60+,north,fashion,online,myntra,3,"delivery was fine, product is decent.",neutral,62,no,no
18785,male,18-25,east,beauty,online,bigbasket,1,late delivery and poor packaging.,negative,7,yes,yes
18786,female,36-45,central,fashion,online,swiggy instamart,4,"amazing experience, highly recommend!",positive,40,yes,no
18787,male,36-45,north,travel,online,meesho,3,"product is okay, nothing special.",neutral,20,yes,no
18788,male,18-25,east,travel,online,ajio,2,very disappointed with the quality.,negative,27,yes,yes
18789,male,46-60,north,fashion,online,myntra,1,not worth the price.,negative,30,yes,yes
18790,other,60+,central,home & kitchen,online,snapdeal,4,great value for money.,positive,4,yes,no
18791,male,26-35,west,home & kitchen,online,swiggy instamart,4,excellent product! exceeded expectations.,positive,42,yes,no
18792,other,46-60,central,travel,online,flipkart,2,not worth the price.,negative,32,yes,yes
18793,female,18-25,south,books,online,lenskart,3,neutral about the quality.,neutral,41,yes,no
18794,female,26-35,west,home & kitchen,online,paytm mall,5,very satisfied with the quality.,positive,14,yes,no
18795,other,36-45,west,automobile,online,zepto,4,fast delivery and great packaging.,positive,64,no,no
18796,other,60+,north,electronics,online,facebook marketplace,5,excellent product! exceeded expectations.,positive,4,yes,no
18797,male,60+,west,fashion,online,tata cliq,4,excellent product! exceeded expectations.,positive,32,yes,no
18798,other,60+,west,beauty,online,bigbasket,1,product stopped working after few days.,negative,5,yes,yes
18799,other,60+,west,home & kitchen,online,jiomart,4,very satisfied with the quality.,positive,61,no,no
18800,other,60+,east,fashion,online,shopclues,3,average experience overall.,neutral,42,yes,no
18801,male,26-35,central,beauty,online,bigbasket,1,not worth the price.,negative,47,yes,yes
18802,female,18-25,north,travel,online,reliance digital,3,"product is okay, nothing special.",neutral,31,yes,no
18803,female,60+,south,beauty,online,amazon,1,late delivery and poor packaging.,negative,47,yes,yes
18804,female,18-25,south,groceries,online,facebook marketplace,3,"delivery was fine, product is decent.",neutral,60,no,no
18805,female,36-45,central,fashion,online,jiomart,2,late delivery and poor packaging.,negative,20,yes,yes
18806,female,46-60,north,groceries,online,ajio,5,very satisfied with the quality.,positive,45,yes,no
18807,female,18-25,north,books,online,paytm mall,5,very satisfied with the quality.,positive,18,yes,no
18808,female,60+,central,groceries,online,amazon,5,fast delivery and great packaging.,positive,5,yes,no
18809,other,26-35,south,books,online,reliance digital,4,fast delivery and great packaging.,positive,34,yes,no
18810,other,26-35,west,electronics,online,lenskart,3,"product is okay, nothing special.",neutral,35,yes,no
18811,male,26-35,south,sports,online,reliance digital,4,fast delivery and great packaging.,positive,25,yes,no
18812,female,36-45,west,sports,online,boat,4,great value for money.,positive,43,yes,no
18813,other,36-45,central,home & kitchen,online,bigbasket,3,average experience overall.,neutral,26,yes,no
18814,female,18-25,west,fashion,online,nykaa,2,very disappointed with the quality.,negative,60,no,yes
18815,other,18-25,south,automobile,online,bigbasket,5,"amazing experience, highly recommend!",positive,56,no,no
18816,male,36-45,west,sports,online,others,1,product stopped working after few days.,negative,69,no,yes
18817,female,26-35,central,groceries,online,croma,2,not worth the price.,negative,34,yes,yes
18818,other,46-60,central,groceries,online,shopclues,1,product stopped working after few days.,negative,31,yes,yes
18819,other,60+,south,travel,online,nykaa,2,very disappointed with the quality.,negative,39,yes,yes
18820,female,18-25,south,books,online,boat,1,not worth the price.,negative,18,yes,yes
18821,female,18-25,east,groceries,online,paytm mall,2,customer service was unhelpful.,negative,49,no,yes
